,text
70,"{'neg': 0.539, 'neu': 0.461, 'pos': 0.0, 'compound': -0.9131}"
71,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.2387}"
72,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.6249}"
73,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.5574}"
74,"{'neg': 0.274, 'neu': 0.726, 'pos': 0.0, 'compound': -0.5267}"
75,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
76,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
77,"{'neg': 0.216, 'neu': 0.653, 'pos': 0.131, 'compound': -0.4019}"
78,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
79,"{'neg': 0.085, 'neu': 0.813, 'pos': 0.102, 'compound': 0.128}"
80,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.4633}"
82,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.4144}"
83,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}"
84,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
85,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7906}"
86,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
87,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}"
88,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}"
89,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.5574}"
90,"{'neg': 0.143, 'neu': 0.714, 'pos': 0.143, 'compound': 0.0}"
91,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
92,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
93,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
94,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
95,"{'neg': 0.0, 'neu': 0.456, 'pos': 0.544, 'compound': 0.9362}"
96,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}"
97,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
98,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}"
99,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
100,"{'neg': 0.424, 'neu': 0.443, 'pos': 0.133, 'compound': -0.6808}"
101,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
102,"{'neg': 0.075, 'neu': 0.677, 'pos': 0.248, 'compound': 0.5905}"
103,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
104,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3595}"
105,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.2263}"
106,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
107,"{'neg': 0.216, 'neu': 0.653, 'pos': 0.131, 'compound': -0.4019}"
108,"{'neg': 0.164, 'neu': 0.692, 'pos': 0.145, 'compound': -0.0772}"
109,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.1511}"
110,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
111,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.2732}"
112,"{'neg': 0.13, 'neu': 0.628, 'pos': 0.242, 'compound': 0.3182}"
113,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.5574}"
114,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4939}"
115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
116,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.2732}"
117,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
118,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
119,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}"
120,"{'neg': 0.061, 'neu': 0.739, 'pos': 0.2, 'compound': 0.4939}"
121,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.5233}"
122,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.5106}"
123,"{'neg': 0.063, 'neu': 0.821, 'pos': 0.116, 'compound': 0.34}"
124,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
125,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.5106}"
126,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.5574}"
127,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
128,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}"
129,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}"
130,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
131,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
132,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2732}"
133,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5574}"
134,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3818}"
135,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
136,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}"
137,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
138,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
139,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.4404}"
140,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
141,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6335}"
142,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}"
143,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
144,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}"
145,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
146,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2732}"
147,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}"
148,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
149,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.5216}"
150,"{'neg': 0.215, 'neu': 0.679, 'pos': 0.106, 'compound': -0.3767}"
151,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.7783}"
152,"{'neg': 0.155, 'neu': 0.628, 'pos': 0.218, 'compound': 0.128}"
153,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
154,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
155,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
156,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
157,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
158,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}"
159,"{'neg': 0.192, 'neu': 0.739, 'pos': 0.069, 'compound': -0.5423}"
160,"{'neg': 0.085, 'neu': 0.813, 'pos': 0.102, 'compound': 0.128}"
161,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.5574}"
162,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.508}"
163,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
164,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
165,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
166,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7964}"
167,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}"
168,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.5574}"
169,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
170,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2732}"
171,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
172,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
173,"{'neg': 0.102, 'neu': 0.609, 'pos': 0.289, 'compound': 0.5719}"
174,"{'neg': 0.406, 'neu': 0.435, 'pos': 0.159, 'compound': -0.4019}"
175,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
177,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
178,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}"
179,"{'neg': 0.1, 'neu': 0.77, 'pos': 0.13, 'compound': 0.1695}"
180,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
181,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6369}"
182,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
183,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
184,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
185,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.7955}"
186,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5574}"
187,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
188,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
189,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5574}"
190,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
191,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.3724}"
192,"{'neg': 0.217, 'neu': 0.602, 'pos': 0.181, 'compound': -0.1531}"
193,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}"
194,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
195,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.7346}"
196,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.7964}"
197,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
198,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.3412}"
199,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.34}"
200,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.1027}"
201,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
202,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
203,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
204,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3566}"
205,"{'neg': 0.213, 'neu': 0.574, 'pos': 0.213, 'compound': 0.0}"
206,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
207,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4767}"
208,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
209,"{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.7579}"
210,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.1511}"
211,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
212,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
213,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.5994}"
214,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
215,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}"
216,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.6808}"
217,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
218,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
219,"{'neg': 0.336, 'neu': 0.345, 'pos': 0.319, 'compound': -0.0516}"
220,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2023}"
221,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5574}"
222,"{'neg': 0.106, 'neu': 0.773, 'pos': 0.121, 'compound': 0.0772}"
223,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}"
224,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
225,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.5574}"
226,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}"
227,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
228,"{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.5994}"
229,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6666}"
230,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}"
231,"{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.7817}"
232,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5574}"
233,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.5574}"
234,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3182}"
235,"{'neg': 0.129, 'neu': 0.804, 'pos': 0.067, 'compound': -0.34}"
236,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}"
237,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
238,"{'neg': 0.258, 'neu': 0.681, 'pos': 0.061, 'compound': -0.538}"
239,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
240,"{'neg': 0.145, 'neu': 0.629, 'pos': 0.226, 'compound': 0.3182}"
241,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.3716}"
242,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.6486}"
243,"{'neg': 0.311, 'neu': 0.689, 'pos': 0.0, 'compound': -0.3089}"
244,"{'neg': 0.192, 'neu': 0.739, 'pos': 0.069, 'compound': -0.5423}"
245,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.7579}"
246,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
247,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}"
248,"{'neg': 0.57, 'neu': 0.43, 'pos': 0.0, 'compound': -0.891}"
249,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}"
250,"{'neg': 0.162, 'neu': 0.699, 'pos': 0.14, 'compound': -0.1531}"
251,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}"
252,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.4588}"
253,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
254,"{'neg': 0.264, 'neu': 0.627, 'pos': 0.11, 'compound': -0.6884}"
255,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
256,"{'neg': 0.266, 'neu': 0.615, 'pos': 0.119, 'compound': -0.5574}"
257,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3875}"
258,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.705}"
259,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4023}"
260,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5859}"
261,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4364}"
262,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}"
263,"{'neg': 0.176, 'neu': 0.694, 'pos': 0.13, 'compound': -0.25}"
264,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2732}"
265,"{'neg': 0.177, 'neu': 0.69, 'pos': 0.133, 'compound': -0.2263}"
266,"{'neg': 0.25, 'neu': 0.661, 'pos': 0.089, 'compound': -0.6293}"
267,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5499}"
268,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
269,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
270,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3566}"
271,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3566}"
272,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
273,"{'neg': 0.124, 'neu': 0.645, 'pos': 0.23, 'compound': 0.3182}"
274,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}"
275,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.8579}"
276,"{'neg': 0.158, 'neu': 0.647, 'pos': 0.195, 'compound': 0.2323}"
277,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
278,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}"
279,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.5216}"
280,"{'neg': 0.085, 'neu': 0.813, 'pos': 0.102, 'compound': 0.128}"
281,"{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.3089}"
282,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
283,"{'neg': 0.085, 'neu': 0.813, 'pos': 0.102, 'compound': 0.128}"
284,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
285,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
286,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.5106}"
287,"{'neg': 0.069, 'neu': 0.686, 'pos': 0.245, 'compound': 0.5574}"
288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
289,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
290,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}"
291,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.5574}"
292,"{'neg': 0.256, 'neu': 0.605, 'pos': 0.14, 'compound': -0.2648}"
293,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}"
294,"{'neg': 0.175, 'neu': 0.656, 'pos': 0.169, 'compound': -0.0258}"
295,"{'neg': 0.266, 'neu': 0.475, 'pos': 0.259, 'compound': -0.0527}"
296,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}"
297,"{'neg': 0.162, 'neu': 0.733, 'pos': 0.105, 'compound': -0.2732}"
298,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.7184}"
299,"{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.5994}"
300,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2263}"
301,"{'neg': 0.086, 'neu': 0.728, 'pos': 0.185, 'compound': 0.3612}"
302,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.7967}"
303,"{'neg': 0.264, 'neu': 0.52, 'pos': 0.216, 'compound': -0.0516}"
304,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
305,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
