,text
34,"Sentiment(polarity=0.06666666666666667, subjectivity=0.2333333333333333)"
35,"Sentiment(polarity=-0.4, subjectivity=0.9)"
36,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
37,"Sentiment(polarity=0.0, subjectivity=0.0)"
38,"Sentiment(polarity=0.0, subjectivity=0.0)"
39,"Sentiment(polarity=-0.35000000000000003, subjectivity=0.6)"
40,"Sentiment(polarity=0.2, subjectivity=0.2)"
41,"Sentiment(polarity=0.55, subjectivity=0.7000000000000001)"
42,"Sentiment(polarity=0.175, subjectivity=0.3666666666666667)"
43,"Sentiment(polarity=0.0, subjectivity=0.0)"
44,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.26666666666666666)"
45,"Sentiment(polarity=0.4000000000000001, subjectivity=0.9)"
46,"Sentiment(polarity=0.0, subjectivity=0.0)"
47,"Sentiment(polarity=0.0, subjectivity=0.0)"
48,"Sentiment(polarity=0.35, subjectivity=0.65)"
49,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)"
50,"Sentiment(polarity=0.5, subjectivity=0.6)"
51,"Sentiment(polarity=0.11818181818181818, subjectivity=0.75)"
52,"Sentiment(polarity=0.1, subjectivity=1.0)"
53,"Sentiment(polarity=-0.125, subjectivity=0.375)"
54,"Sentiment(polarity=0.36818181818181817, subjectivity=0.75)"
55,"Sentiment(polarity=-0.035833333333333335, subjectivity=0.18666666666666668)"
56,"Sentiment(polarity=0.6, subjectivity=0.9)"
57,"Sentiment(polarity=-0.5, subjectivity=0.3)"
58,"Sentiment(polarity=0.0, subjectivity=0.0)"
59,"Sentiment(polarity=0.0, subjectivity=0.0)"
60,"Sentiment(polarity=0.175, subjectivity=0.3666666666666667)"
61,"Sentiment(polarity=0.0, subjectivity=0.0)"
62,"Sentiment(polarity=0.125, subjectivity=0.16666666666666666)"
63,"Sentiment(polarity=0.65, subjectivity=0.6444444444444444)"
64,"Sentiment(polarity=-0.3, subjectivity=0.4)"
65,"Sentiment(polarity=0.016666666666666666, subjectivity=0.5333333333333333)"
66,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)"
67,"Sentiment(polarity=-0.25, subjectivity=0.5)"
68,"Sentiment(polarity=0.0, subjectivity=0.0)"
69,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
70,"Sentiment(polarity=0.0, subjectivity=0.0)"
71,"Sentiment(polarity=0.2833333333333333, subjectivity=0.6666666666666666)"
72,"Sentiment(polarity=-0.25, subjectivity=0.25)"
73,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1818181818181818)"
74,"Sentiment(polarity=-0.7999999999999999, subjectivity=1.0)"
75,"Sentiment(polarity=-0.05, subjectivity=0.4)"
76,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
77,"Sentiment(polarity=-0.35000000000000003, subjectivity=0.6)"
78,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)"
79,"Sentiment(polarity=0.5, subjectivity=0.5)"
80,"Sentiment(polarity=-0.25, subjectivity=0.25)"
81,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
82,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)"
83,"Sentiment(polarity=0.0, subjectivity=0.0)"
84,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)"
85,"Sentiment(polarity=0.6, subjectivity=0.9)"
86,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
87,"Sentiment(polarity=0.0, subjectivity=0.0)"
88,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)"
89,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1818181818181818)"
90,"Sentiment(polarity=0.0, subjectivity=0.0)"
91,"Sentiment(polarity=0.35, subjectivity=0.65)"
92,"Sentiment(polarity=-0.35, subjectivity=0.4)"
93,"Sentiment(polarity=0.35, subjectivity=0.65)"
94,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
95,"Sentiment(polarity=0.9, subjectivity=0.9)"
96,"Sentiment(polarity=0.0, subjectivity=0.0)"
97,"Sentiment(polarity=0.0, subjectivity=0.0)"
98,"Sentiment(polarity=0.05000000000000001, subjectivity=0.22499999999999998)"
99,"Sentiment(polarity=0.0, subjectivity=0.0)"
100,"Sentiment(polarity=-0.19166666666666665, subjectivity=0.4444444444444444)"
101,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
102,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)"
103,"Sentiment(polarity=0.0, subjectivity=0.0)"
104,"Sentiment(polarity=0.0, subjectivity=0.125)"
105,"Sentiment(polarity=0.5, subjectivity=0.5)"
106,"Sentiment(polarity=0.0, subjectivity=0.0)"
107,"Sentiment(polarity=-0.35000000000000003, subjectivity=0.6)"
108,"Sentiment(polarity=0.2, subjectivity=0.55)"
109,"Sentiment(polarity=-0.2, subjectivity=0.2)"
110,"Sentiment(polarity=0.09375, subjectivity=0.59375)"
111,"Sentiment(polarity=0.018181818181818174, subjectivity=0.22727272727272727)"
112,"Sentiment(polarity=0.0, subjectivity=0.0)"
113,"Sentiment(polarity=0.19999999999999998, subjectivity=0.7666666666666667)"
114,"Sentiment(polarity=0.0, subjectivity=0.0)"
115,"Sentiment(polarity=-0.25, subjectivity=0.25)"
116,"Sentiment(polarity=0.0, subjectivity=0.0)"
117,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
118,"Sentiment(polarity=0.35, subjectivity=0.55)"
119,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
120,"Sentiment(polarity=0.0, subjectivity=0.25)"
121,"Sentiment(polarity=-0.18181818181818182, subjectivity=0.6772727272727272)"
122,"Sentiment(polarity=0.43333333333333335, subjectivity=0.43333333333333335)"
123,"Sentiment(polarity=0.04356060606060606, subjectivity=0.4535353535353535)"
124,"Sentiment(polarity=0.07857142857142857, subjectivity=0.3119047619047619)"
125,"Sentiment(polarity=-0.2708333333333333, subjectivity=0.2833333333333333)"
126,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1818181818181818)"
127,"Sentiment(polarity=0.0, subjectivity=0.0)"
128,"Sentiment(polarity=0.0, subjectivity=0.0)"
129,"Sentiment(polarity=0.07272727272727272, subjectivity=0.2)"
130,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
131,"Sentiment(polarity=0.275, subjectivity=0.3)"
132,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
133,"Sentiment(polarity=0.2090909090909091, subjectivity=0.6303030303030304)"
134,"Sentiment(polarity=0.05, subjectivity=0.35)"
135,"Sentiment(polarity=0.0, subjectivity=0.0)"
136,"Sentiment(polarity=0.0, subjectivity=0.0)"
137,"Sentiment(polarity=-0.2, subjectivity=0.2)"
138,"Sentiment(polarity=0.0, subjectivity=0.0)"
139,"Sentiment(polarity=0.0, subjectivity=0.0)"
140,"Sentiment(polarity=0.0, subjectivity=0.0)"
141,"Sentiment(polarity=0.2333333333333333, subjectivity=0.688888888888889)"
142,"Sentiment(polarity=0.4, subjectivity=0.8)"
143,"Sentiment(polarity=0.0, subjectivity=0.0)"
144,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)"
145,"Sentiment(polarity=0.25, subjectivity=0.25)"
146,"Sentiment(polarity=0.0, subjectivity=0.6)"
147,"Sentiment(polarity=0.0, subjectivity=0.0)"
148,"Sentiment(polarity=0.175, subjectivity=0.37499999999999994)"
149,"Sentiment(polarity=0.0, subjectivity=0.0)"
150,"Sentiment(polarity=0.12023809523809524, subjectivity=0.34801587301587306)"
151,"Sentiment(polarity=0.45555555555555566, subjectivity=0.5944444444444444)"
152,"Sentiment(polarity=0.175, subjectivity=0.3666666666666667)"
153,"Sentiment(polarity=0.0, subjectivity=0.0)"
154,"Sentiment(polarity=0.0, subjectivity=0.0)"
155,"Sentiment(polarity=0.0, subjectivity=0.0)"
156,"Sentiment(polarity=0.0, subjectivity=0.0)"
157,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)"
158,"Sentiment(polarity=0.0, subjectivity=0.0)"
159,"Sentiment(polarity=-0.4, subjectivity=0.9)"
160,"Sentiment(polarity=0.5, subjectivity=0.5)"
161,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1818181818181818)"
162,"Sentiment(polarity=0.0, subjectivity=0.0)"
163,"Sentiment(polarity=-0.3499999999999999, subjectivity=0.3333333333333333)"
164,"Sentiment(polarity=0.0, subjectivity=0.0)"
165,"Sentiment(polarity=0.0, subjectivity=0.0)"
166,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
167,"Sentiment(polarity=-0.5, subjectivity=0.3)"
168,"Sentiment(polarity=0.19999999999999998, subjectivity=0.7666666666666667)"
169,"Sentiment(polarity=0.0, subjectivity=0.0)"
170,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
171,"Sentiment(polarity=0.10714285714285714, subjectivity=0.36428571428571427)"
172,"Sentiment(polarity=0.35, subjectivity=0.65)"
173,"Sentiment(polarity=0.41666666666666663, subjectivity=0.6666666666666667)"
174,"Sentiment(polarity=-0.5, subjectivity=1.0)"
175,"Sentiment(polarity=0.0, subjectivity=0.0)"
176,"Sentiment(polarity=0.0, subjectivity=0.0)"
177,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1818181818181818)"
178,"Sentiment(polarity=-0.1, subjectivity=0.175)"
179,"Sentiment(polarity=0.1, subjectivity=0.4)"
180,"Sentiment(polarity=0.0, subjectivity=0.0)"
181,"Sentiment(polarity=0.125, subjectivity=0.42499999999999993)"
182,"Sentiment(polarity=0.36818181818181817, subjectivity=0.75)"
183,"Sentiment(polarity=-0.1, subjectivity=0.07500000000000001)"
184,"Sentiment(polarity=-0.049999999999999996, subjectivity=0.4333333333333333)"
185,"Sentiment(polarity=0.0, subjectivity=1.0)"
186,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
187,"Sentiment(polarity=0.0, subjectivity=0.0)"
188,"Sentiment(polarity=0.0, subjectivity=0.0)"
189,"Sentiment(polarity=0.10909090909090909, subjectivity=0.6151515151515151)"
190,"Sentiment(polarity=0.0, subjectivity=0.0)"
191,"Sentiment(polarity=-0.75, subjectivity=1.0)"
192,"Sentiment(polarity=0.3, subjectivity=0.5)"
193,"Sentiment(polarity=-0.25, subjectivity=0.4)"
194,"Sentiment(polarity=0.0, subjectivity=0.0)"
195,"Sentiment(polarity=0.5, subjectivity=0.55)"
196,"Sentiment(polarity=0.11818181818181818, subjectivity=0.42727272727272725)"
197,"Sentiment(polarity=0.35, subjectivity=0.65)"
198,"Sentiment(polarity=0.0, subjectivity=0.0)"
199,"Sentiment(polarity=-0.1, subjectivity=0.3)"
200,"Sentiment(polarity=0.0, subjectivity=0.0)"
201,"Sentiment(polarity=0.0, subjectivity=0.0)"
202,"Sentiment(polarity=0.0, subjectivity=0.4)"
203,"Sentiment(polarity=0.0, subjectivity=0.0)"
204,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
205,"Sentiment(polarity=0.0, subjectivity=0.0)"
206,"Sentiment(polarity=-0.44999999999999996, subjectivity=0.75)"
207,"Sentiment(polarity=-0.2, subjectivity=0.6)"
208,"Sentiment(polarity=0.0, subjectivity=0.0)"
209,"Sentiment(polarity=-0.125, subjectivity=0.125)"
210,"Sentiment(polarity=0.0, subjectivity=0.0)"
211,"Sentiment(polarity=0.0, subjectivity=0.0)"
212,"Sentiment(polarity=0.0, subjectivity=0.75)"
213,"Sentiment(polarity=0.03333333333333333, subjectivity=0.18888888888888888)"
214,"Sentiment(polarity=0.0, subjectivity=0.0)"
215,"Sentiment(polarity=0.4, subjectivity=1.0)"
216,"Sentiment(polarity=0.3, subjectivity=0.44166666666666665)"
217,"Sentiment(polarity=0.0, subjectivity=0.0)"
218,"Sentiment(polarity=0.0, subjectivity=0.0)"
219,"Sentiment(polarity=0.0, subjectivity=0.0)"
220,"Sentiment(polarity=0.15000000000000002, subjectivity=0.7)"
221,"Sentiment(polarity=0.10909090909090909, subjectivity=0.6151515151515151)"
222,"Sentiment(polarity=0.0, subjectivity=0.0)"
223,"Sentiment(polarity=0.39999999999999997, subjectivity=0.45000000000000007)"
224,"Sentiment(polarity=0.0, subjectivity=0.0)"
225,"Sentiment(polarity=0.19999999999999998, subjectivity=0.7666666666666667)"
226,"Sentiment(polarity=0.0, subjectivity=0.0)"
227,"Sentiment(polarity=0.0, subjectivity=0.0)"
228,"Sentiment(polarity=0.0, subjectivity=0.8)"
229,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)"
230,"Sentiment(polarity=-0.5, subjectivity=0.3)"
231,"Sentiment(polarity=-0.2333333333333333, subjectivity=0.6296296296296297)"
232,"Sentiment(polarity=0.2090909090909091, subjectivity=0.6303030303030304)"
233,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1818181818181818)"
234,"Sentiment(polarity=0.0, subjectivity=0.25)"
235,"Sentiment(polarity=-0.375, subjectivity=0.625)"
236,"Sentiment(polarity=-0.5, subjectivity=0.3)"
237,"Sentiment(polarity=0.0, subjectivity=0.0)"
238,"Sentiment(polarity=0.18333333333333332, subjectivity=0.5866666666666667)"
239,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25)"
240,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
241,"Sentiment(polarity=-0.05, subjectivity=0.05)"
242,"Sentiment(polarity=-0.1, subjectivity=0.4)"
243,"Sentiment(polarity=0.0, subjectivity=0.1)"
244,"Sentiment(polarity=-0.4, subjectivity=0.9)"
245,"Sentiment(polarity=-0.3, subjectivity=0.7)"
246,"Sentiment(polarity=0.0, subjectivity=0.0)"
247,"Sentiment(polarity=0.5, subjectivity=0.5)"
248,"Sentiment(polarity=0.0, subjectivity=0.0)"
249,"Sentiment(polarity=0.16666666666666666, subjectivity=0.48484848484848486)"
250,"Sentiment(polarity=0.3333333333333333, subjectivity=0.45555555555555555)"
251,"Sentiment(polarity=0.3181818181818182, subjectivity=0.7272727272727273)"
252,"Sentiment(polarity=0.0, subjectivity=0.0)"
253,"Sentiment(polarity=0.0, subjectivity=0.3125)"
254,"Sentiment(polarity=0.5, subjectivity=0.5)"
255,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
256,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
257,"Sentiment(polarity=-0.05, subjectivity=0.4)"
258,"Sentiment(polarity=0.26666666666666666, subjectivity=0.6)"
259,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)"
260,"Sentiment(polarity=0.0, subjectivity=0.0)"
261,"Sentiment(polarity=0.2, subjectivity=0.2)"
262,"Sentiment(polarity=-0.5, subjectivity=0.3)"
263,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
264,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
265,"Sentiment(polarity=0.5, subjectivity=0.5)"
266,"Sentiment(polarity=-0.09999999999999999, subjectivity=0.2833333333333334)"
267,"Sentiment(polarity=0.0, subjectivity=0.0)"
268,"Sentiment(polarity=0.35, subjectivity=0.55)"
269,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)"
270,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
271,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
272,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)"
273,"Sentiment(polarity=0.125, subjectivity=0.40347222222222223)"
274,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.3333333333333333)"
275,"Sentiment(polarity=0.0, subjectivity=0.0)"
276,"Sentiment(polarity=0.05, subjectivity=0.5)"
277,"Sentiment(polarity=0.4000000000000001, subjectivity=0.6333333333333334)"
278,"Sentiment(polarity=0.0, subjectivity=0.0)"
279,"Sentiment(polarity=0.0, subjectivity=0.0)"
280,"Sentiment(polarity=0.5, subjectivity=0.5)"
281,"Sentiment(polarity=0.0, subjectivity=0.0)"
282,"Sentiment(polarity=0.25, subjectivity=0.65)"
283,"Sentiment(polarity=0.5, subjectivity=0.5)"
284,"Sentiment(polarity=0.0, subjectivity=0.5)"
285,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)"
286,"Sentiment(polarity=0.43333333333333335, subjectivity=0.43333333333333335)"
287,"Sentiment(polarity=-0.125, subjectivity=0.375)"
288,"Sentiment(polarity=0.0, subjectivity=0.0)"
289,"Sentiment(polarity=0.0, subjectivity=0.0)"
290,"Sentiment(polarity=0.3, subjectivity=0.23333333333333336)"
291,"Sentiment(polarity=0.0, subjectivity=0.0)"
292,"Sentiment(polarity=0.15, subjectivity=0.6)"
293,"Sentiment(polarity=0.5, subjectivity=0.5)"
294,"Sentiment(polarity=0.0, subjectivity=0.0)"
295,"Sentiment(polarity=0.31666666666666665, subjectivity=0.6111111111111112)"
296,"Sentiment(polarity=-0.4, subjectivity=0.4)"
297,"Sentiment(polarity=0.0, subjectivity=0.0)"
298,"Sentiment(polarity=0.0, subjectivity=0.0)"
299,"Sentiment(polarity=0.0, subjectivity=0.8)"
300,"Sentiment(polarity=0.0, subjectivity=0.0)"
301,"Sentiment(polarity=-0.25, subjectivity=0.55)"
302,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
303,"Sentiment(polarity=0.25, subjectivity=0.45)"
304,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
305,"Sentiment(polarity=0.0, subjectivity=0.0)"
306,"Sentiment(polarity=0.0, subjectivity=0.0)"
307,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
308,"Sentiment(polarity=0.4121212121212121, subjectivity=0.4348484848484849)"
309,"Sentiment(polarity=0.0, subjectivity=0.0)"
310,"Sentiment(polarity=0.0, subjectivity=0.0)"
311,"Sentiment(polarity=0.0, subjectivity=0.0)"
312,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
313,"Sentiment(polarity=-0.5, subjectivity=0.3)"
314,"Sentiment(polarity=-0.5, subjectivity=0.3)"
315,"Sentiment(polarity=0.0, subjectivity=0.0)"
316,"Sentiment(polarity=0.07272727272727272, subjectivity=0.2)"
317,"Sentiment(polarity=0.1340909090909091, subjectivity=0.3115530303030303)"
318,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
319,"Sentiment(polarity=-0.15625, subjectivity=0.34375)"
320,"Sentiment(polarity=0.0, subjectivity=0.0)"
321,"Sentiment(polarity=0.0, subjectivity=0.25)"
322,"Sentiment(polarity=0.0, subjectivity=0.0)"
323,"Sentiment(polarity=0.35, subjectivity=0.65)"
324,"Sentiment(polarity=0.0, subjectivity=0.0)"
325,"Sentiment(polarity=0.0, subjectivity=0.0)"
326,"Sentiment(polarity=0.0, subjectivity=0.0)"
327,"Sentiment(polarity=0.5, subjectivity=0.5)"
328,"Sentiment(polarity=0.125, subjectivity=0.75)"
329,"Sentiment(polarity=0.0, subjectivity=0.0)"
330,"Sentiment(polarity=0.0, subjectivity=0.0)"
331,"Sentiment(polarity=0.19999999999999998, subjectivity=0.7666666666666667)"
332,"Sentiment(polarity=0.015625, subjectivity=0.5)"
333,"Sentiment(polarity=0.0, subjectivity=0.0)"
334,"Sentiment(polarity=0.35, subjectivity=0.65)"
335,"Sentiment(polarity=0.0, subjectivity=0.0)"
336,"Sentiment(polarity=0.0, subjectivity=0.0)"
337,"Sentiment(polarity=-0.45, subjectivity=0.6666666666666666)"
338,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)"
339,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
340,"Sentiment(polarity=0.0, subjectivity=0.0)"
341,"Sentiment(polarity=0.0, subjectivity=0.0)"
342,"Sentiment(polarity=0.0, subjectivity=0.0)"
343,"Sentiment(polarity=0.10909090909090909, subjectivity=0.6151515151515151)"
344,"Sentiment(polarity=0.175, subjectivity=0.3666666666666667)"
345,"Sentiment(polarity=0.0, subjectivity=1.0)"
346,"Sentiment(polarity=0.2, subjectivity=0.3)"
347,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.06666666666666667)"
348,"Sentiment(polarity=0.2090909090909091, subjectivity=0.6303030303030304)"
349,"Sentiment(polarity=0.0, subjectivity=0.0)"
350,"Sentiment(polarity=0.0, subjectivity=0.0)"
351,"Sentiment(polarity=-0.375, subjectivity=0.625)"
352,"Sentiment(polarity=0.0, subjectivity=0.0)"
353,"Sentiment(polarity=-0.5, subjectivity=0.3)"
354,"Sentiment(polarity=0.0, subjectivity=0.0)"
355,"Sentiment(polarity=0.35, subjectivity=0.65)"
356,"Sentiment(polarity=0.0, subjectivity=0.0)"
357,"Sentiment(polarity=-0.05, subjectivity=0.3)"
358,"Sentiment(polarity=-0.375, subjectivity=0.625)"
359,"Sentiment(polarity=-0.5, subjectivity=0.3)"
360,"Sentiment(polarity=0.0, subjectivity=0.0)"
361,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1818181818181818)"
362,"Sentiment(polarity=0.22619047619047616, subjectivity=0.43452380952380953)"
363,"Sentiment(polarity=0.0, subjectivity=0.0)"
364,"Sentiment(polarity=0.0, subjectivity=0.5)"
365,"Sentiment(polarity=0.1, subjectivity=0.4)"
366,"Sentiment(polarity=-0.075, subjectivity=0.575)"
367,"Sentiment(polarity=0.0, subjectivity=0.0)"
368,"Sentiment(polarity=0.0, subjectivity=0.0)"
369,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
370,"Sentiment(polarity=0.0, subjectivity=0.0)"
371,"Sentiment(polarity=-0.5, subjectivity=0.5)"
372,"Sentiment(polarity=0.0, subjectivity=0.0)"
373,"Sentiment(polarity=0.0, subjectivity=0.0)"
374,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
375,"Sentiment(polarity=0.07272727272727272, subjectivity=0.2)"
376,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)"
377,"Sentiment(polarity=0.175, subjectivity=0.37499999999999994)"
378,"Sentiment(polarity=-0.4, subjectivity=0.7)"
379,"Sentiment(polarity=0.054166666666666675, subjectivity=0.4375)"
380,"Sentiment(polarity=-0.2, subjectivity=0.8)"
381,"Sentiment(polarity=0.35, subjectivity=0.65)"
382,"Sentiment(polarity=0.0, subjectivity=0.0)"
383,"Sentiment(polarity=0.0, subjectivity=0.1923076923076923)"
384,"Sentiment(polarity=0.0, subjectivity=0.0)"
385,"Sentiment(polarity=0.35, subjectivity=0.55)"
386,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
387,"Sentiment(polarity=1.0, subjectivity=0.3)"
388,"Sentiment(polarity=0.075, subjectivity=0.44999999999999996)"
389,"Sentiment(polarity=0.4, subjectivity=1.0)"
390,"Sentiment(polarity=0.0, subjectivity=0.0)"
391,"Sentiment(polarity=0.35, subjectivity=0.65)"
392,"Sentiment(polarity=-0.125, subjectivity=0.125)"
393,"Sentiment(polarity=0.18333333333333332, subjectivity=0.5866666666666667)"
394,"Sentiment(polarity=0.0, subjectivity=0.0)"
395,"Sentiment(polarity=-0.35714285714285715, subjectivity=0.5785714285714285)"
396,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
397,"Sentiment(polarity=0.0, subjectivity=0.0)"
398,"Sentiment(polarity=0.0, subjectivity=0.0)"
399,"Sentiment(polarity=0.2, subjectivity=0.5333333333333333)"
400,"Sentiment(polarity=0.35, subjectivity=0.55)"
401,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
402,"Sentiment(polarity=0.0, subjectivity=0.0)"
403,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)"
404,"Sentiment(polarity=0.1, subjectivity=0.4)"
405,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)"
406,"Sentiment(polarity=0.2, subjectivity=0.4)"
407,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)"
408,"Sentiment(polarity=0.375, subjectivity=0.75)"
409,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
410,"Sentiment(polarity=0.0, subjectivity=0.0)"
411,"Sentiment(polarity=0.0, subjectivity=0.0)"
412,"Sentiment(polarity=0.4, subjectivity=0.4)"
413,"Sentiment(polarity=0.0, subjectivity=0.0)"
414,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
415,"Sentiment(polarity=0.19999999999999998, subjectivity=0.7666666666666667)"
416,"Sentiment(polarity=0.0, subjectivity=0.05)"
417,"Sentiment(polarity=0.4, subjectivity=0.7)"
418,"Sentiment(polarity=-0.125, subjectivity=0.375)"
419,"Sentiment(polarity=0.0, subjectivity=0.0)"
420,"Sentiment(polarity=0.0, subjectivity=0.0)"
421,"Sentiment(polarity=0.0, subjectivity=0.1)"
422,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)"
423,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25)"
424,"Sentiment(polarity=0.0, subjectivity=0.0)"
425,"Sentiment(polarity=0.3, subjectivity=0.5)"
426,"Sentiment(polarity=0.0, subjectivity=0.0)"
427,"Sentiment(polarity=0.05000000000000001, subjectivity=0.22499999999999998)"
428,"Sentiment(polarity=0.0, subjectivity=0.0)"
429,"Sentiment(polarity=0.0, subjectivity=0.0)"
430,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)"
431,"Sentiment(polarity=0.4000000000000001, subjectivity=0.9)"
432,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
433,"Sentiment(polarity=0.35, subjectivity=0.35)"
434,"Sentiment(polarity=0.6, subjectivity=0.9)"
435,"Sentiment(polarity=0.0, subjectivity=0.0)"
436,"Sentiment(polarity=0.4, subjectivity=0.6000000000000001)"
