,text
160,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
161,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
162,"Sentiment(polarity=0.0, subjectivity=0.0)"
163,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
164,"Sentiment(polarity=0.0, subjectivity=0.0)"
165,"Sentiment(polarity=-0.15, subjectivity=0.2)"
166,"Sentiment(polarity=0.5166666666666666, subjectivity=0.9166666666666667)"
167,"Sentiment(polarity=0.7, subjectivity=0.8)"
168,"Sentiment(polarity=0.0, subjectivity=0.0)"
169,"Sentiment(polarity=0.25, subjectivity=0.75)"
170,"Sentiment(polarity=-0.4, subjectivity=0.6)"
171,"Sentiment(polarity=0.0, subjectivity=0.30000000000000004)"
172,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)"
173,"Sentiment(polarity=0.0, subjectivity=0.0)"
174,"Sentiment(polarity=0.0, subjectivity=0.0)"
175,"Sentiment(polarity=0.0, subjectivity=0.0)"
176,"Sentiment(polarity=0.4, subjectivity=0.8)"
177,"Sentiment(polarity=-0.4000000000000001, subjectivity=0.6)"
178,"Sentiment(polarity=0.1, subjectivity=0.4)"
179,"Sentiment(polarity=-0.4, subjectivity=0.5)"
180,"Sentiment(polarity=0.0, subjectivity=0.0)"
181,"Sentiment(polarity=0.2, subjectivity=0.4)"
182,"Sentiment(polarity=0.0, subjectivity=0.0)"
183,"Sentiment(polarity=0.0, subjectivity=0.0)"
184,"Sentiment(polarity=0.1541666666666667, subjectivity=0.7999999999999999)"
185,"Sentiment(polarity=0.0, subjectivity=0.0)"
186,"Sentiment(polarity=0.0, subjectivity=0.1)"
187,"Sentiment(polarity=0.2, subjectivity=0.8)"
188,"Sentiment(polarity=0.0, subjectivity=0.0)"
189,"Sentiment(polarity=0.2, subjectivity=0.9)"
190,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)"
191,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
192,"Sentiment(polarity=0.0, subjectivity=0.0)"
193,"Sentiment(polarity=-0.5, subjectivity=0.5)"
194,"Sentiment(polarity=0.0, subjectivity=0.0)"
195,"Sentiment(polarity=0.5, subjectivity=1.0)"
196,"Sentiment(polarity=-0.2, subjectivity=0.6)"
197,"Sentiment(polarity=-0.2, subjectivity=0.4)"
198,"Sentiment(polarity=0.27777777777777773, subjectivity=0.9444444444444445)"
199,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
200,"Sentiment(polarity=0.4, subjectivity=1.0)"
201,"Sentiment(polarity=0.0, subjectivity=0.0)"
202,"Sentiment(polarity=0.0, subjectivity=0.0)"
203,"Sentiment(polarity=-0.5, subjectivity=0.5)"
204,"Sentiment(polarity=0.1875, subjectivity=0.4375)"
205,"Sentiment(polarity=0.0, subjectivity=0.0)"
206,"Sentiment(polarity=-0.45, subjectivity=0.35)"
207,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)"
208,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)"
209,"Sentiment(polarity=0.39999999999999997, subjectivity=0.4000000000000001)"
210,"Sentiment(polarity=0.0, subjectivity=0.05)"
211,"Sentiment(polarity=-0.05000000000000001, subjectivity=0.27499999999999997)"
212,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
213,"Sentiment(polarity=0.0, subjectivity=1.0)"
214,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
215,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.36666666666666664)"
216,"Sentiment(polarity=0.0, subjectivity=0.0)"
217,"Sentiment(polarity=0.0, subjectivity=0.0)"
218,"Sentiment(polarity=0.4, subjectivity=1.0)"
219,"Sentiment(polarity=0.0, subjectivity=0.5)"
220,"Sentiment(polarity=0.0, subjectivity=0.0)"
221,"Sentiment(polarity=0.2, subjectivity=0.4)"
222,"Sentiment(polarity=0.0, subjectivity=0.0)"
223,"Sentiment(polarity=0.2333333333333333, subjectivity=0.19999999999999998)"
224,"Sentiment(polarity=0.1, subjectivity=0.5)"
225,"Sentiment(polarity=0.0, subjectivity=0.0)"
226,"Sentiment(polarity=0.27499999999999997, subjectivity=0.5)"
227,"Sentiment(polarity=0.0, subjectivity=0.0)"
228,"Sentiment(polarity=0.0, subjectivity=0.0)"
229,"Sentiment(polarity=0.3, subjectivity=0.2)"
230,"Sentiment(polarity=0.0, subjectivity=0.0)"
231,"Sentiment(polarity=0.0, subjectivity=0.0)"
232,"Sentiment(polarity=0.3, subjectivity=0.45)"
233,"Sentiment(polarity=0.8, subjectivity=0.75)"
234,"Sentiment(polarity=0.15000000000000002, subjectivity=0.4666666666666667)"
235,"Sentiment(polarity=0.35, subjectivity=0.55)"
236,"Sentiment(polarity=0.0, subjectivity=0.0)"
237,"Sentiment(polarity=0.0, subjectivity=0.0)"
238,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)"
239,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)"
240,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)"
241,"Sentiment(polarity=0.0, subjectivity=0.05)"
242,"Sentiment(polarity=0.0, subjectivity=0.0)"
243,"Sentiment(polarity=0.0, subjectivity=0.0)"
244,"Sentiment(polarity=-0.23333333333333336, subjectivity=0.7833333333333333)"
245,"Sentiment(polarity=0.375, subjectivity=0.41666666666666663)"
246,"Sentiment(polarity=-0.5, subjectivity=1.0)"
247,"Sentiment(polarity=-0.6, subjectivity=0.9)"
248,"Sentiment(polarity=0.0, subjectivity=0.0)"
249,"Sentiment(polarity=0.175, subjectivity=0.16666666666666666)"
250,"Sentiment(polarity=0.0, subjectivity=0.0)"
251,"Sentiment(polarity=0.2, subjectivity=0.3)"
252,"Sentiment(polarity=0.3428571428571429, subjectivity=0.5714285714285714)"
253,"Sentiment(polarity=0.0, subjectivity=0.0)"
254,"Sentiment(polarity=0.0, subjectivity=0.0)"
255,"Sentiment(polarity=0.0, subjectivity=0.0)"
256,"Sentiment(polarity=0.0, subjectivity=0.0)"
257,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
258,"Sentiment(polarity=-0.20833333333333334, subjectivity=0.5)"
259,"Sentiment(polarity=0.24999999999999997, subjectivity=0.7000000000000001)"
260,"Sentiment(polarity=-0.275, subjectivity=0.7)"
261,"Sentiment(polarity=0.0, subjectivity=0.0)"
262,"Sentiment(polarity=0.3, subjectivity=1.0)"
263,"Sentiment(polarity=0.0, subjectivity=0.375)"
264,"Sentiment(polarity=0.0, subjectivity=0.0)"
265,"Sentiment(polarity=0.005965909090909091, subjectivity=0.38238636363636364)"
266,"Sentiment(polarity=-0.05833333333333335, subjectivity=0.25)"
267,"Sentiment(polarity=0.0, subjectivity=0.0)"
268,"Sentiment(polarity=0.0, subjectivity=0.0)"
269,"Sentiment(polarity=-0.4, subjectivity=0.6)"
270,"Sentiment(polarity=0.4, subjectivity=0.4)"
271,"Sentiment(polarity=0.0, subjectivity=0.0)"
272,"Sentiment(polarity=0.0, subjectivity=0.0)"
273,"Sentiment(polarity=0.5, subjectivity=0.5)"
274,"Sentiment(polarity=0.5, subjectivity=0.9)"
275,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.23333333333333334)"
276,"Sentiment(polarity=0.0, subjectivity=0.6)"
277,"Sentiment(polarity=0.4, subjectivity=0.6000000000000001)"
278,"Sentiment(polarity=0.0, subjectivity=0.0)"
279,"Sentiment(polarity=0.0, subjectivity=0.375)"
280,"Sentiment(polarity=0.0, subjectivity=0.0)"
281,"Sentiment(polarity=0.0, subjectivity=0.0)"
282,"Sentiment(polarity=0.0, subjectivity=0.0)"
283,"Sentiment(polarity=0.4, subjectivity=0.8)"
284,"Sentiment(polarity=0.0, subjectivity=0.0)"
285,"Sentiment(polarity=0.0625, subjectivity=0.35416666666666663)"
286,"Sentiment(polarity=-0.03636363636363636, subjectivity=0.4727272727272727)"
287,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
288,"Sentiment(polarity=-0.08571428571428572, subjectivity=0.15714285714285714)"
289,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
290,"Sentiment(polarity=0.20833333333333334, subjectivity=0.25)"
291,"Sentiment(polarity=0.0, subjectivity=0.0)"
292,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.2333333333333333)"
293,"Sentiment(polarity=0.0, subjectivity=0.25)"
294,"Sentiment(polarity=0.0, subjectivity=0.0)"
295,"Sentiment(polarity=0.0, subjectivity=0.0)"
296,"Sentiment(polarity=0.0, subjectivity=0.75)"
297,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
298,"Sentiment(polarity=-0.125, subjectivity=0.375)"
299,"Sentiment(polarity=0.0, subjectivity=0.0)"
300,"Sentiment(polarity=0.016666666666666666, subjectivity=0.03333333333333333)"
301,"Sentiment(polarity=0.0, subjectivity=0.05)"
302,"Sentiment(polarity=0.0, subjectivity=0.0)"
303,"Sentiment(polarity=-0.2, subjectivity=0.4)"
304,"Sentiment(polarity=0.0, subjectivity=0.0)"
305,"Sentiment(polarity=0.0, subjectivity=0.0)"
306,"Sentiment(polarity=-0.1, subjectivity=0.2)"
307,"Sentiment(polarity=0.1, subjectivity=0.3)"
308,"Sentiment(polarity=0.1, subjectivity=0.1)"
309,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
310,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)"
311,"Sentiment(polarity=0.5, subjectivity=0.5)"
312,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)"
313,"Sentiment(polarity=-0.4000000000000001, subjectivity=0.6)"
314,"Sentiment(polarity=0.0, subjectivity=0.0)"
315,"Sentiment(polarity=0.4, subjectivity=0.8)"
316,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
317,"Sentiment(polarity=0.125, subjectivity=0.375)"
318,"Sentiment(polarity=0.0, subjectivity=0.0)"
319,"Sentiment(polarity=0.0, subjectivity=0.0)"
320,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.16666666666666666)"
321,"Sentiment(polarity=0.0, subjectivity=0.0)"
322,"Sentiment(polarity=0.13333333333333333, subjectivity=0.31666666666666665)"
323,"Sentiment(polarity=-0.5, subjectivity=1.0)"
324,"Sentiment(polarity=0.4, subjectivity=0.8)"
325,"Sentiment(polarity=-0.07708333333333334, subjectivity=0.2833333333333333)"
326,"Sentiment(polarity=0.0, subjectivity=0.0)"
327,"Sentiment(polarity=0.0, subjectivity=0.30000000000000004)"
328,"Sentiment(polarity=0.0, subjectivity=0.0)"
329,"Sentiment(polarity=0.0, subjectivity=0.0)"
330,"Sentiment(polarity=0.0, subjectivity=0.0)"
331,"Sentiment(polarity=-0.1, subjectivity=0.1)"
333,"Sentiment(polarity=-1.0, subjectivity=1.0)"
334,"Sentiment(polarity=0.0, subjectivity=0.0)"
335,"Sentiment(polarity=0.0, subjectivity=0.0)"
336,"Sentiment(polarity=0.0, subjectivity=0.0)"
337,"Sentiment(polarity=0.0, subjectivity=0.0)"
338,"Sentiment(polarity=-0.3, subjectivity=0.5)"
339,"Sentiment(polarity=0.2, subjectivity=0.55)"
340,"Sentiment(polarity=0.0, subjectivity=0.0)"
341,"Sentiment(polarity=0.0, subjectivity=0.0)"
342,"Sentiment(polarity=0.0, subjectivity=0.5)"
343,"Sentiment(polarity=0.0, subjectivity=0.6)"
344,"Sentiment(polarity=0.0, subjectivity=0.0)"
345,"Sentiment(polarity=0.0, subjectivity=0.0)"
346,"Sentiment(polarity=0.0, subjectivity=0.0)"
347,"Sentiment(polarity=0.475, subjectivity=0.55)"
348,"Sentiment(polarity=0.0, subjectivity=0.0)"
349,"Sentiment(polarity=0.375, subjectivity=0.5)"
350,"Sentiment(polarity=0.0, subjectivity=0.0)"
351,"Sentiment(polarity=0.0, subjectivity=0.0)"
352,"Sentiment(polarity=0.0, subjectivity=0.0)"
353,"Sentiment(polarity=0.0, subjectivity=0.0)"
354,"Sentiment(polarity=0.0, subjectivity=0.0)"
355,"Sentiment(polarity=0.2, subjectivity=0.2)"
356,"Sentiment(polarity=0.25, subjectivity=0.625)"
357,"Sentiment(polarity=-0.34375, subjectivity=0.78125)"
358,"Sentiment(polarity=0.55, subjectivity=0.7)"
359,"Sentiment(polarity=0.0, subjectivity=0.05)"
360,"Sentiment(polarity=0.1, subjectivity=0.4)"
361,"Sentiment(polarity=0.0, subjectivity=0.0)"
362,"Sentiment(polarity=-0.7999999999999999, subjectivity=1.0)"
363,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)"
364,"Sentiment(polarity=0.0, subjectivity=0.0)"
365,"Sentiment(polarity=-0.03571428571428571, subjectivity=0.13392857142857142)"
366,"Sentiment(polarity=0.8, subjectivity=0.75)"
367,"Sentiment(polarity=0.0, subjectivity=0.0)"
368,"Sentiment(polarity=0.0, subjectivity=0.5)"
369,"Sentiment(polarity=0.8, subjectivity=0.75)"
370,"Sentiment(polarity=0.0, subjectivity=0.0)"
371,"Sentiment(polarity=-1.0, subjectivity=1.0)"
372,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)"
373,"Sentiment(polarity=0.0, subjectivity=0.0)"
374,"Sentiment(polarity=0.0, subjectivity=0.0)"
375,"Sentiment(polarity=0.0, subjectivity=0.0)"
376,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
377,"Sentiment(polarity=0.0, subjectivity=0.0)"
378,"Sentiment(polarity=0.0, subjectivity=0.0)"
379,"Sentiment(polarity=-0.3333333333333333, subjectivity=1.0)"
380,"Sentiment(polarity=0.4, subjectivity=0.7)"
381,"Sentiment(polarity=-0.2, subjectivity=0.4)"
382,"Sentiment(polarity=-0.15, subjectivity=0.2)"
383,"Sentiment(polarity=0.2, subjectivity=0.1)"
384,"Sentiment(polarity=0.0, subjectivity=0.0)"
385,"Sentiment(polarity=-0.5, subjectivity=1.0)"
386,"Sentiment(polarity=0.0, subjectivity=0.0)"
387,"Sentiment(polarity=-0.030555555555555558, subjectivity=0.16944444444444443)"
388,"Sentiment(polarity=-0.8, subjectivity=1.0)"
389,"Sentiment(polarity=0.05, subjectivity=0.35)"
390,"Sentiment(polarity=0.4166666666666667, subjectivity=0.5111111111111111)"
391,"Sentiment(polarity=0.2, subjectivity=0.4)"
392,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.44999999999999996)"
393,"Sentiment(polarity=-0.018750000000000003, subjectivity=0.3)"
394,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)"
395,"Sentiment(polarity=0.0, subjectivity=0.0)"
396,"Sentiment(polarity=0.15000000000000002, subjectivity=0.4666666666666667)"
397,"Sentiment(polarity=-0.8, subjectivity=0.2)"
398,"Sentiment(polarity=0.1, subjectivity=0.4)"
399,"Sentiment(polarity=0.0, subjectivity=0.0)"
400,"Sentiment(polarity=0.6, subjectivity=0.95)"
401,"Sentiment(polarity=0.4, subjectivity=1.0)"
402,"Sentiment(polarity=0.0, subjectivity=0.0)"
403,"Sentiment(polarity=0.0, subjectivity=0.05)"
404,"Sentiment(polarity=0.0, subjectivity=0.8)"
405,"Sentiment(polarity=0.0, subjectivity=0.0)"
406,"Sentiment(polarity=0.0, subjectivity=0.0)"
407,"Sentiment(polarity=-0.5, subjectivity=0.9)"
408,"Sentiment(polarity=0.36818181818181817, subjectivity=0.75)"
409,"Sentiment(polarity=0.2, subjectivity=0.5333333333333333)"
410,"Sentiment(polarity=0.6, subjectivity=0.6)"
411,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)"
412,"Sentiment(polarity=-0.05000000000000001, subjectivity=0.27499999999999997)"
413,"Sentiment(polarity=0.0, subjectivity=0.0)"
414,"Sentiment(polarity=0.0, subjectivity=0.0)"
415,"Sentiment(polarity=0.2, subjectivity=0.25)"
416,"Sentiment(polarity=0.0, subjectivity=0.0)"
417,"Sentiment(polarity=-1.0, subjectivity=1.0)"
418,"Sentiment(polarity=-0.6, subjectivity=0.525)"
419,"Sentiment(polarity=-0.20833333333333337, subjectivity=0.35)"
420,"Sentiment(polarity=0.0, subjectivity=0.0)"
421,"Sentiment(polarity=0.1, subjectivity=0.5)"
422,"Sentiment(polarity=0.0, subjectivity=0.0)"
423,"Sentiment(polarity=0.8, subjectivity=0.7)"
424,"Sentiment(polarity=0.1, subjectivity=0.4)"
425,"Sentiment(polarity=0.0, subjectivity=0.0)"
426,"Sentiment(polarity=0.11666666666666665, subjectivity=0.2833333333333333)"
427,"Sentiment(polarity=-1.0, subjectivity=1.0)"
428,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)"
429,"Sentiment(polarity=0.25, subjectivity=1.0)"
430,"Sentiment(polarity=0.0, subjectivity=0.0)"
431,"Sentiment(polarity=0.0, subjectivity=0.0)"
432,"Sentiment(polarity=0.0, subjectivity=0.0)"
433,"Sentiment(polarity=0.0, subjectivity=0.0)"
434,"Sentiment(polarity=0.14545454545454548, subjectivity=0.6515151515151515)"
435,"Sentiment(polarity=1.0, subjectivity=0.3)"
436,"Sentiment(polarity=0.0, subjectivity=0.0)"
437,"Sentiment(polarity=0.11363636363636363, subjectivity=0.30606060606060603)"
438,"Sentiment(polarity=-0.125, subjectivity=0.375)"
439,"Sentiment(polarity=0.0, subjectivity=0.0)"
440,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)"
441,"Sentiment(polarity=0.0, subjectivity=0.0)"
442,"Sentiment(polarity=0.0, subjectivity=0.0)"
443,"Sentiment(polarity=0.0, subjectivity=0.0)"
444,"Sentiment(polarity=0.0, subjectivity=0.0)"
445,"Sentiment(polarity=-0.44999999999999996, subjectivity=0.5333333333333333)"
446,"Sentiment(polarity=0.0, subjectivity=0.0)"
447,"Sentiment(polarity=-0.5, subjectivity=1.0)"
448,"Sentiment(polarity=0.0, subjectivity=0.0)"
449,"Sentiment(polarity=0.0, subjectivity=0.05)"
