,text
82,"Sentiment(polarity=1.0, subjectivity=1.0)"
83,"Sentiment(polarity=0.4000000000000001, subjectivity=0.9)"
84,"Sentiment(polarity=0.17708333333333331, subjectivity=0.6354166666666667)"
85,"Sentiment(polarity=0.0, subjectivity=0.1)"
86,"Sentiment(polarity=0.35, subjectivity=0.65)"
87,"Sentiment(polarity=0.0, subjectivity=0.0)"
88,"Sentiment(polarity=0.0, subjectivity=0.0)"
89,"Sentiment(polarity=0.0, subjectivity=0.0)"
90,"Sentiment(polarity=0.0, subjectivity=0.0)"
91,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
92,"Sentiment(polarity=0.0, subjectivity=0.0)"
93,"Sentiment(polarity=0.0, subjectivity=0.0)"
94,"Sentiment(polarity=0.8, subjectivity=0.7)"
95,"Sentiment(polarity=0.0, subjectivity=0.0)"
96,"Sentiment(polarity=0.0, subjectivity=0.75)"
97,"Sentiment(polarity=0.0, subjectivity=0.0)"
98,"Sentiment(polarity=0.0, subjectivity=0.0)"
99,"Sentiment(polarity=0.1, subjectivity=0.4)"
100,"Sentiment(polarity=0.35, subjectivity=0.55)"
101,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
102,"Sentiment(polarity=0.5, subjectivity=0.5)"
103,"Sentiment(polarity=0.0, subjectivity=0.0)"
104,"Sentiment(polarity=0.0, subjectivity=0.0)"
105,"Sentiment(polarity=0.8, subjectivity=0.9)"
106,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
107,"Sentiment(polarity=0.0, subjectivity=0.0)"
108,"Sentiment(polarity=-0.175, subjectivity=0.95)"
109,"Sentiment(polarity=0.0, subjectivity=0.0)"
110,"Sentiment(polarity=0.15, subjectivity=0.6499999999999999)"
111,"Sentiment(polarity=0.0, subjectivity=0.0)"
112,"Sentiment(polarity=-0.1, subjectivity=0.0)"
113,"Sentiment(polarity=0.0, subjectivity=0.0)"
114,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
115,"Sentiment(polarity=-0.35714285714285715, subjectivity=0.5785714285714285)"
116,"Sentiment(polarity=-0.4, subjectivity=0.9)"
117,"Sentiment(polarity=0.0, subjectivity=0.0)"
118,"Sentiment(polarity=0.25, subjectivity=0.4444444444444444)"
119,"Sentiment(polarity=0.0, subjectivity=0.0)"
120,"Sentiment(polarity=0.0, subjectivity=0.0)"
122,"Sentiment(polarity=0.5, subjectivity=0.6666666666666666)"
123,"Sentiment(polarity=0.0, subjectivity=0.0)"
124,"Sentiment(polarity=0.0, subjectivity=0.0)"
125,"Sentiment(polarity=-0.35, subjectivity=0.9)"
126,"Sentiment(polarity=0.0, subjectivity=0.0)"
127,"Sentiment(polarity=-0.2, subjectivity=0.0)"
128,"Sentiment(polarity=0.35, subjectivity=0.65)"
129,"Sentiment(polarity=0.25, subjectivity=0.3833333333333333)"
130,"Sentiment(polarity=-0.5, subjectivity=0.875)"
131,"Sentiment(polarity=0.0, subjectivity=0.0)"
132,"Sentiment(polarity=0.0, subjectivity=0.0)"
133,"Sentiment(polarity=0.0, subjectivity=0.0)"
134,"Sentiment(polarity=-0.25, subjectivity=0.18333333333333332)"
135,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
136,"Sentiment(polarity=0.5, subjectivity=0.5)"
137,"Sentiment(polarity=-0.07500000000000001, subjectivity=0.5166666666666666)"
138,"Sentiment(polarity=-0.4000000000000001, subjectivity=0.6)"
139,"Sentiment(polarity=0.4, subjectivity=1.0)"
140,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)"
141,"Sentiment(polarity=0.35, subjectivity=0.65)"
142,"Sentiment(polarity=-0.08571428571428572, subjectivity=0.15714285714285714)"
143,"Sentiment(polarity=0.0, subjectivity=0.0)"
144,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)"
145,"Sentiment(polarity=0.325, subjectivity=0.5833333333333334)"
146,"Sentiment(polarity=0.0, subjectivity=0.0)"
147,"Sentiment(polarity=0.2, subjectivity=0.1)"
148,"Sentiment(polarity=0.15000000000000002, subjectivity=0.4666666666666667)"
149,"Sentiment(polarity=-0.2, subjectivity=0.0)"
150,"Sentiment(polarity=0.0, subjectivity=0.0)"
151,"Sentiment(polarity=0.2, subjectivity=0.3)"
152,"Sentiment(polarity=0.0, subjectivity=0.0)"
153,"Sentiment(polarity=0.0, subjectivity=0.0)"
154,"Sentiment(polarity=-0.4, subjectivity=0.9)"
155,"Sentiment(polarity=0.03, subjectivity=0.77)"
156,"Sentiment(polarity=-0.5, subjectivity=0.6)"
157,"Sentiment(polarity=0.0, subjectivity=0.0)"
158,"Sentiment(polarity=0.0, subjectivity=0.0)"
159,"Sentiment(polarity=-0.3125, subjectivity=0.6875)"
160,"Sentiment(polarity=0.0, subjectivity=0.0)"
161,"Sentiment(polarity=0.35, subjectivity=0.65)"
162,"Sentiment(polarity=0.0, subjectivity=0.0)"
163,"Sentiment(polarity=-0.4, subjectivity=0.9)"
164,"Sentiment(polarity=0.25, subjectivity=0.25)"
165,"Sentiment(polarity=0.13636363636363635, subjectivity=0.4772727272727273)"
166,"Sentiment(polarity=0.0, subjectivity=0.0)"
168,"Sentiment(polarity=0.0, subjectivity=0.0)"
169,"Sentiment(polarity=0.0, subjectivity=0.0)"
170,"Sentiment(polarity=0.05833333333333335, subjectivity=0.7333333333333334)"
171,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.8333333333333334)"
172,"Sentiment(polarity=0.35, subjectivity=0.65)"
173,"Sentiment(polarity=0.2878787878787879, subjectivity=0.6333333333333333)"
174,"Sentiment(polarity=0.0, subjectivity=0.0)"
175,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
176,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)"
178,"Sentiment(polarity=-0.5, subjectivity=0.3)"
179,"Sentiment(polarity=0.0, subjectivity=0.0)"
180,"Sentiment(polarity=0.0, subjectivity=0.0)"
181,"Sentiment(polarity=0.0, subjectivity=0.0)"
182,"Sentiment(polarity=0.0, subjectivity=0.0)"
183,"Sentiment(polarity=0.0, subjectivity=0.0)"
184,"Sentiment(polarity=0.0, subjectivity=0.0)"
185,"Sentiment(polarity=0.5, subjectivity=0.5)"
186,"Sentiment(polarity=0.2, subjectivity=0.5)"
187,"Sentiment(polarity=0.0, subjectivity=0.0)"
188,"Sentiment(polarity=0.1, subjectivity=0.4)"
189,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
190,"Sentiment(polarity=0.05833333333333333, subjectivity=0.19166666666666665)"
191,"Sentiment(polarity=0.0, subjectivity=0.1)"
192,"Sentiment(polarity=0.0, subjectivity=0.0)"
193,"Sentiment(polarity=0.0, subjectivity=0.0)"
194,"Sentiment(polarity=-0.010101010101010102, subjectivity=0.6292929292929293)"
195,"Sentiment(polarity=0.0, subjectivity=0.0)"
196,"Sentiment(polarity=-0.5, subjectivity=1.0)"
197,"Sentiment(polarity=0.0, subjectivity=0.0)"
198,"Sentiment(polarity=0.0, subjectivity=0.0)"
199,"Sentiment(polarity=0.0, subjectivity=0.0)"
200,"Sentiment(polarity=0.0619047619047619, subjectivity=0.5119047619047619)"
201,"Sentiment(polarity=0.0, subjectivity=0.0)"
202,"Sentiment(polarity=0.0, subjectivity=0.0)"
203,"Sentiment(polarity=0.1, subjectivity=0.4)"
204,"Sentiment(polarity=0.2, subjectivity=0.575)"
205,"Sentiment(polarity=-0.4318181818181818, subjectivity=0.7272727272727273)"
206,"Sentiment(polarity=0.09285714285714285, subjectivity=0.31785714285714284)"
207,"Sentiment(polarity=0.16666666666666666, subjectivity=0.26666666666666666)"
208,"Sentiment(polarity=0.0, subjectivity=0.0)"
209,"Sentiment(polarity=0.0, subjectivity=0.0)"
210,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
211,"Sentiment(polarity=0.5, subjectivity=0.9)"
212,"Sentiment(polarity=0.5, subjectivity=0.5)"
213,"Sentiment(polarity=0.0, subjectivity=0.0)"
214,"Sentiment(polarity=0.0, subjectivity=0.0)"
215,"Sentiment(polarity=0.024999999999999994, subjectivity=0.6000000000000001)"
216,"Sentiment(polarity=-0.1, subjectivity=0.025)"
217,"Sentiment(polarity=0.0, subjectivity=0.0)"
218,"Sentiment(polarity=0.0, subjectivity=0.0)"
219,"Sentiment(polarity=0.30476190476190473, subjectivity=0.44761904761904764)"
220,"Sentiment(polarity=0.13333333333333333, subjectivity=0.8333333333333334)"
221,"Sentiment(polarity=-0.04444444444444443, subjectivity=0.48888888888888893)"
222,"Sentiment(polarity=0.0, subjectivity=0.0)"
223,"Sentiment(polarity=0.0, subjectivity=0.0)"
224,"Sentiment(polarity=0.0, subjectivity=0.0)"
225,"Sentiment(polarity=0.0, subjectivity=0.6)"
226,"Sentiment(polarity=-0.0625, subjectivity=0.19999999999999998)"
227,"Sentiment(polarity=-0.10000000000000002, subjectivity=0.9)"
228,"Sentiment(polarity=0.0, subjectivity=0.0)"
229,"Sentiment(polarity=0.0, subjectivity=0.6)"
230,"Sentiment(polarity=0.4, subjectivity=0.5)"
231,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
232,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)"
233,"Sentiment(polarity=0.15, subjectivity=0.05)"
234,"Sentiment(polarity=0.0, subjectivity=0.0)"
235,"Sentiment(polarity=0.2, subjectivity=0.2)"
236,"Sentiment(polarity=0.0, subjectivity=0.0)"
237,"Sentiment(polarity=-0.35714285714285715, subjectivity=0.5785714285714285)"
238,"Sentiment(polarity=0.5, subjectivity=0.5333333333333333)"
239,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
240,"Sentiment(polarity=0.2, subjectivity=0.2)"
241,"Sentiment(polarity=-0.35, subjectivity=0.9)"
242,"Sentiment(polarity=0.0, subjectivity=0.625)"
243,"Sentiment(polarity=0.0, subjectivity=0.0)"
244,"Sentiment(polarity=0.0, subjectivity=0.0)"
245,"Sentiment(polarity=-0.25, subjectivity=0.9444444444444444)"
246,"Sentiment(polarity=0.0, subjectivity=0.0)"
247,"Sentiment(polarity=0.6666666666666666, subjectivity=0.2333333333333333)"
248,"Sentiment(polarity=-0.3068181818181818, subjectivity=0.6022727272727273)"
249,"Sentiment(polarity=-0.2, subjectivity=0.4)"
250,"Sentiment(polarity=0.0, subjectivity=0.0)"
251,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)"
252,"Sentiment(polarity=0.1, subjectivity=0.1)"
253,"Sentiment(polarity=-1.0, subjectivity=1.0)"
254,"Sentiment(polarity=0.0, subjectivity=0.0)"
255,"Sentiment(polarity=0.0, subjectivity=0.0)"
256,"Sentiment(polarity=0.1, subjectivity=0.4)"
257,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)"
258,"Sentiment(polarity=0.14166666666666666, subjectivity=0.19999999999999998)"
259,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
260,"Sentiment(polarity=0.55, subjectivity=0.7250000000000001)"
261,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.3333333333333333)"
262,"Sentiment(polarity=0.48333333333333334, subjectivity=0.4777777777777778)"
263,"Sentiment(polarity=0.0, subjectivity=0.0)"
264,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)"
265,"Sentiment(polarity=0.65, subjectivity=0.6)"
266,"Sentiment(polarity=0.0, subjectivity=0.0)"
267,"Sentiment(polarity=0.0, subjectivity=0.0)"
268,"Sentiment(polarity=0.0, subjectivity=0.0)"
269,"Sentiment(polarity=0.1, subjectivity=0.3)"
270,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285)"
271,"Sentiment(polarity=0.0, subjectivity=0.0)"
272,"Sentiment(polarity=0.0, subjectivity=0.0)"
273,"Sentiment(polarity=0.1, subjectivity=0.4)"
274,"Sentiment(polarity=0.0, subjectivity=0.0)"
275,"Sentiment(polarity=-0.3, subjectivity=0.43333333333333335)"
276,"Sentiment(polarity=0.0, subjectivity=0.0)"
277,"Sentiment(polarity=0.0, subjectivity=0.0)"
278,"Sentiment(polarity=0.005681818181818177, subjectivity=0.4375)"
279,"Sentiment(polarity=0.1, subjectivity=0.4)"
280,"Sentiment(polarity=0.0, subjectivity=0.0)"
281,"Sentiment(polarity=0.0, subjectivity=0.0)"
282,"Sentiment(polarity=0.0, subjectivity=0.0)"
283,"Sentiment(polarity=-0.35, subjectivity=0.9)"
284,"Sentiment(polarity=0.0, subjectivity=0.0)"
285,"Sentiment(polarity=-0.11249999999999999, subjectivity=0.42916666666666664)"
286,"Sentiment(polarity=0.15, subjectivity=0.0)"
287,"Sentiment(polarity=0.0, subjectivity=0.0)"
288,"Sentiment(polarity=0.35, subjectivity=0.3)"
289,"Sentiment(polarity=0.0, subjectivity=0.0)"
290,"Sentiment(polarity=0.05, subjectivity=0.39166666666666666)"
291,"Sentiment(polarity=0.11363636363636363, subjectivity=0.30606060606060603)"
292,"Sentiment(polarity=-0.09999999999999999, subjectivity=0.4000000000000001)"
293,"Sentiment(polarity=0.0, subjectivity=0.0)"
294,"Sentiment(polarity=0.4, subjectivity=1.0)"
295,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
296,"Sentiment(polarity=0.0, subjectivity=0.0)"
297,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
298,"Sentiment(polarity=0.0, subjectivity=0.0)"
299,"Sentiment(polarity=-0.35714285714285715, subjectivity=0.5785714285714285)"
300,"Sentiment(polarity=0.3666666666666667, subjectivity=0.9444444444444445)"
301,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)"
302,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
303,"Sentiment(polarity=0.0, subjectivity=0.0)"
304,"Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)"
305,"Sentiment(polarity=0.0, subjectivity=0.0)"
306,"Sentiment(polarity=0.0, subjectivity=0.0)"
307,"Sentiment(polarity=0.0, subjectivity=0.0)"
308,"Sentiment(polarity=0.375, subjectivity=0.41666666666666663)"
309,"Sentiment(polarity=0.0, subjectivity=0.0)"
310,"Sentiment(polarity=0.0, subjectivity=0.0)"
311,"Sentiment(polarity=-0.65, subjectivity=1.0)"
313,"Sentiment(polarity=0.35, subjectivity=0.65)"
314,"Sentiment(polarity=-0.35714285714285715, subjectivity=0.5785714285714285)"
315,"Sentiment(polarity=-0.4, subjectivity=0.9)"
316,"Sentiment(polarity=0.0, subjectivity=0.0)"
317,"Sentiment(polarity=0.0, subjectivity=0.0)"
318,"Sentiment(polarity=-0.8571428571428572, subjectivity=0.9285714285714286)"
319,"Sentiment(polarity=0.0, subjectivity=0.0)"
320,"Sentiment(polarity=0.0, subjectivity=0.0)"
321,"Sentiment(polarity=0.1, subjectivity=0.4)"
322,"Sentiment(polarity=0.175, subjectivity=0.325)"
323,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.3333333333333333)"
324,"Sentiment(polarity=0.5, subjectivity=0.5)"
325,"Sentiment(polarity=0.5, subjectivity=0.75)"
326,"Sentiment(polarity=0.1875, subjectivity=0.4375)"
327,"Sentiment(polarity=-0.175, subjectivity=0.95)"
328,"Sentiment(polarity=0.8, subjectivity=0.7)"
329,"Sentiment(polarity=0.0, subjectivity=0.0)"
330,"Sentiment(polarity=-0.5, subjectivity=0.5)"
331,"Sentiment(polarity=0.0, subjectivity=0.0)"
332,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)"
333,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
334,"Sentiment(polarity=0.0, subjectivity=0.0)"
335,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
336,"Sentiment(polarity=-0.55, subjectivity=1.0)"
337,"Sentiment(polarity=0.5, subjectivity=0.5)"
338,"Sentiment(polarity=0.0, subjectivity=0.05)"
339,"Sentiment(polarity=0.0, subjectivity=0.0)"
340,"Sentiment(polarity=0.36818181818181817, subjectivity=0.75)"
341,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.3333333333333333)"
342,"Sentiment(polarity=0.0, subjectivity=0.0)"
343,"Sentiment(polarity=0.0, subjectivity=0.8)"
344,"Sentiment(polarity=-0.3666666666666667, subjectivity=0.6)"
345,"Sentiment(polarity=0.0, subjectivity=0.0)"
346,"Sentiment(polarity=0.25, subjectivity=0.5)"
347,"Sentiment(polarity=0.0, subjectivity=0.0)"
348,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
349,"Sentiment(polarity=-0.4, subjectivity=0.6)"
350,"Sentiment(polarity=0.22857142857142856, subjectivity=0.5452380952380952)"
351,"Sentiment(polarity=0.0, subjectivity=0.0)"
352,"Sentiment(polarity=0.0, subjectivity=0.0)"
353,"Sentiment(polarity=0.0, subjectivity=0.0)"
354,"Sentiment(polarity=0.0, subjectivity=0.0)"
355,"Sentiment(polarity=0.0, subjectivity=0.0)"
356,"Sentiment(polarity=0.25, subjectivity=0.5)"
357,"Sentiment(polarity=0.0, subjectivity=0.0)"
358,"Sentiment(polarity=0.0, subjectivity=0.0)"
359,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
360,"Sentiment(polarity=0.07500000000000001, subjectivity=0.29583333333333334)"
361,"Sentiment(polarity=-0.2, subjectivity=0.4)"
362,"Sentiment(polarity=-0.05, subjectivity=0.45)"
363,"Sentiment(polarity=0.1, subjectivity=0.3)"
364,"Sentiment(polarity=0.2222222222222222, subjectivity=0.27777777777777773)"
365,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)"
366,"Sentiment(polarity=-0.35714285714285715, subjectivity=0.5785714285714285)"
367,"Sentiment(polarity=0.0, subjectivity=0.1)"
368,"Sentiment(polarity=0.0, subjectivity=0.0)"
369,"Sentiment(polarity=0.0, subjectivity=0.0)"
370,"Sentiment(polarity=-0.5, subjectivity=1.0)"
371,"Sentiment(polarity=0.0, subjectivity=0.0)"
372,"Sentiment(polarity=-0.1, subjectivity=0.5)"
373,"Sentiment(polarity=0.0, subjectivity=0.0)"
374,"Sentiment(polarity=0.0, subjectivity=0.0)"
375,"Sentiment(polarity=0.078125, subjectivity=0.525)"
376,"Sentiment(polarity=0.0, subjectivity=0.1)"
377,"Sentiment(polarity=0.0, subjectivity=0.5)"
378,"Sentiment(polarity=-0.5, subjectivity=1.0)"
379,"Sentiment(polarity=0.25, subjectivity=0.325)"
380,"Sentiment(polarity=0.0, subjectivity=0.0)"
381,"Sentiment(polarity=0.3277777777777778, subjectivity=0.6055555555555555)"
382,"Sentiment(polarity=0.0, subjectivity=0.1)"
383,"Sentiment(polarity=0.08888888888888889, subjectivity=0.7638888888888888)"
384,"Sentiment(polarity=0.0, subjectivity=0.0)"
385,"Sentiment(polarity=0.0, subjectivity=0.0)"
386,"Sentiment(polarity=0.0, subjectivity=0.0)"
387,"Sentiment(polarity=0.16666666666666666, subjectivity=0.5833333333333333)"
388,"Sentiment(polarity=0.5, subjectivity=0.5)"
389,"Sentiment(polarity=0.0, subjectivity=0.0)"
390,"Sentiment(polarity=0.4166666666666667, subjectivity=0.5)"
391,"Sentiment(polarity=-0.25, subjectivity=0.4)"
392,"Sentiment(polarity=-0.4, subjectivity=0.9)"
393,"Sentiment(polarity=0.0, subjectivity=0.0)"
394,"Sentiment(polarity=0.35, subjectivity=0.65)"
395,"Sentiment(polarity=0.5, subjectivity=0.5)"
396,"Sentiment(polarity=0.0, subjectivity=0.0)"
397,"Sentiment(polarity=0.0, subjectivity=1.0)"
398,"Sentiment(polarity=0.0, subjectivity=0.16666666666666666)"
399,"Sentiment(polarity=0.4, subjectivity=0.75)"
400,"Sentiment(polarity=0.0, subjectivity=0.0)"
401,"Sentiment(polarity=0.0, subjectivity=0.0)"
402,"Sentiment(polarity=0.2, subjectivity=0.2)"
403,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
404,"Sentiment(polarity=-0.05, subjectivity=0.5)"
405,"Sentiment(polarity=0.0, subjectivity=0.0)"
406,"Sentiment(polarity=0.5, subjectivity=0.9)"
407,"Sentiment(polarity=0.15000000000000002, subjectivity=0.4666666666666667)"
408,"Sentiment(polarity=0.0, subjectivity=0.0)"
409,"Sentiment(polarity=0.1, subjectivity=0.4)"
410,"Sentiment(polarity=0.0, subjectivity=0.0)"
411,"Sentiment(polarity=0.0, subjectivity=0.1)"
412,"Sentiment(polarity=-0.08571428571428572, subjectivity=0.15714285714285714)"
413,"Sentiment(polarity=0.0, subjectivity=0.0)"
414,"Sentiment(polarity=-0.25, subjectivity=1.0)"
415,"Sentiment(polarity=0.4, subjectivity=0.4)"
416,"Sentiment(polarity=-0.18181818181818182, subjectivity=0.4772727272727273)"
417,"Sentiment(polarity=0.07575757575757576, subjectivity=0.1984848484848485)"
418,"Sentiment(polarity=0.0, subjectivity=0.1)"
419,"Sentiment(polarity=0.1, subjectivity=1.0)"
420,"Sentiment(polarity=0.4, subjectivity=0.5)"
421,"Sentiment(polarity=0.0, subjectivity=1.0)"
422,"Sentiment(polarity=0.2, subjectivity=0.2)"
423,"Sentiment(polarity=0.25, subjectivity=0.5)"
424,"Sentiment(polarity=0.033333333333333326, subjectivity=0.5083333333333333)"
425,"Sentiment(polarity=0.8, subjectivity=0.75)"
426,"Sentiment(polarity=0.0, subjectivity=0.0)"
427,"Sentiment(polarity=0.0, subjectivity=0.0)"
428,"Sentiment(polarity=0.0, subjectivity=0.0)"
429,"Sentiment(polarity=0.15, subjectivity=0.375)"
430,"Sentiment(polarity=0.0, subjectivity=0.0)"
431,"Sentiment(polarity=0.0, subjectivity=0.0)"
432,"Sentiment(polarity=0.0, subjectivity=0.0)"
433,"Sentiment(polarity=0.0, subjectivity=1.0)"
434,"Sentiment(polarity=0.1, subjectivity=0.4)"
435,"Sentiment(polarity=0.0, subjectivity=0.0)"
436,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)"
437,"Sentiment(polarity=-0.1, subjectivity=0.1)"
438,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)"
439,"Sentiment(polarity=0.5, subjectivity=0.5)"
440,"Sentiment(polarity=0.0, subjectivity=0.0)"
441,"Sentiment(polarity=0.0, subjectivity=0.0)"
442,"Sentiment(polarity=-0.2, subjectivity=0.44999999999999996)"
443,"Sentiment(polarity=0.0, subjectivity=0.0)"
444,"Sentiment(polarity=-0.25, subjectivity=0.7)"
445,"Sentiment(polarity=0.15, subjectivity=0.0)"
446,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)"
447,"Sentiment(polarity=0.5, subjectivity=0.6)"
448,"Sentiment(polarity=-0.25, subjectivity=0.9444444444444444)"
