,text
24,"{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.6705}"
25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
26,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5859}"
27,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
28,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.2484}"
29,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
30,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5267}"
31,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
32,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
33,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.2732}"
34,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
35,"{'neg': 0.236, 'neu': 0.562, 'pos': 0.202, 'compound': -0.0772}"
36,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
37,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.5106}"
38,"{'neg': 0.236, 'neu': 0.608, 'pos': 0.155, 'compound': -0.296}"
39,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.5574}"
40,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}"
41,"{'neg': 0.527, 'neu': 0.473, 'pos': 0.0, 'compound': -0.7783}"
42,"{'neg': 0.0, 'neu': 0.376, 'pos': 0.624, 'compound': 0.891}"
43,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
44,"{'neg': 0.227, 'neu': 0.552, 'pos': 0.221, 'compound': -0.0258}"
45,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}"
46,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
47,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
48,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
49,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
50,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
51,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
52,"{'neg': 0.42, 'neu': 0.414, 'pos': 0.166, 'compound': -0.6486}"
53,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.5574}"
54,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.2263}"
55,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
56,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
57,"{'neg': 0.157, 'neu': 0.698, 'pos': 0.145, 'compound': -0.0516}"
58,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}"
59,"{'neg': 0.393, 'neu': 0.34, 'pos': 0.267, 'compound': -0.5574}"
60,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.4939}"
61,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}"
62,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}"
63,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
64,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
65,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
68,"{'neg': 0.476, 'neu': 0.524, 'pos': 0.0, 'compound': -0.875}"
70,"{'neg': 0.237, 'neu': 0.641, 'pos': 0.122, 'compound': -0.4215}"
71,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
72,"{'neg': 0.13, 'neu': 0.65, 'pos': 0.22, 'compound': 0.2732}"
73,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4767}"
75,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8402}"
76,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
77,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
78,"{'neg': 0.174, 'neu': 0.355, 'pos': 0.471, 'compound': 0.5184}"
79,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
80,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,"{'neg': 0.176, 'neu': 0.32, 'pos': 0.504, 'compound': 0.6249}"
83,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
85,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6124}"
86,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
87,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}"
88,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
89,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}"
90,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
91,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}"
92,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}"
93,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6705}"
94,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
95,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
96,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
97,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.2235}"
98,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.5106}"
99,"{'neg': 0.145, 'neu': 0.611, 'pos': 0.244, 'compound': 0.0772}"
100,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.5574}"
101,"{'neg': 0.46, 'neu': 0.54, 'pos': 0.0, 'compound': -0.8255}"
102,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
103,"{'neg': 0.254, 'neu': 0.299, 'pos': 0.448, 'compound': 0.3818}"
104,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
105,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}"
106,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.5413}"
107,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}"
108,"{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.5719}"
109,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
110,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}"
111,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}"
112,"{'neg': 0.34, 'neu': 0.486, 'pos': 0.173, 'compound': -0.4118}"
113,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
114,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.5719}"
115,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
116,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
117,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
118,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.9062}"
119,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}"
120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
121,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}"
122,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5859}"
123,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
124,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
125,"{'neg': 0.34, 'neu': 0.486, 'pos': 0.173, 'compound': -0.4118}"
126,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
127,"{'neg': 0.611, 'neu': 0.389, 'pos': 0.0, 'compound': -0.4847}"
128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
129,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
130,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8957}"
131,"{'neg': 0.384, 'neu': 0.377, 'pos': 0.239, 'compound': -0.3182}"
132,"{'neg': 0.34, 'neu': 0.486, 'pos': 0.173, 'compound': -0.4118}"
133,"{'neg': 0.221, 'neu': 0.515, 'pos': 0.265, 'compound': 0.1531}"
134,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
135,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.5448}"
136,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.6249}"
137,"{'neg': 0.0, 'neu': 0.16, 'pos': 0.84, 'compound': 0.8591}"
138,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.7003}"
139,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
140,"{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.802}"
141,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
142,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.1027}"
143,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
144,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
145,"{'neg': 0.27, 'neu': 0.566, 'pos': 0.164, 'compound': -0.4019}"
146,"{'neg': 0.171, 'neu': 0.629, 'pos': 0.2, 'compound': 0.128}"
147,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
148,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
149,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}"
150,"{'neg': 0.171, 'neu': 0.57, 'pos': 0.259, 'compound': 0.1779}"
151,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
152,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}"
153,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
154,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
155,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
156,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.0572}"
157,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}"
158,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
159,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}"
160,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
161,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
162,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.25}"
163,"{'neg': 0.365, 'neu': 0.635, 'pos': 0.0, 'compound': -0.3182}"
164,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
165,"{'neg': 0.34, 'neu': 0.486, 'pos': 0.173, 'compound': -0.4118}"
166,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.5267}"
167,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.6705}"
168,"{'neg': 0.677, 'neu': 0.323, 'pos': 0.0, 'compound': -0.6369}"
169,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}"
170,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.7717}"
171,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
172,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
173,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
174,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
175,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
176,"{'neg': 0.327, 'neu': 0.4, 'pos': 0.273, 'compound': 0.0516}"
177,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}"
178,"{'neg': 0.189, 'neu': 0.629, 'pos': 0.182, 'compound': -0.0258}"
179,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
180,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
181,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
182,"{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.4588}"
183,"{'neg': 0.483, 'neu': 0.517, 'pos': 0.0, 'compound': -0.4215}"
184,"{'neg': 0.417, 'neu': 0.476, 'pos': 0.107, 'compound': -0.7351}"
185,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.4939}"
186,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}"
187,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
188,"{'neg': 0.256, 'neu': 0.585, 'pos': 0.16, 'compound': -0.3217}"
189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
190,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
191,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
192,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
193,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
194,"{'neg': 0.129, 'neu': 0.645, 'pos': 0.226, 'compound': 0.3612}"
195,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.3412}"
196,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
197,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
198,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
199,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}"
200,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.6124}"
201,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.6124}"
202,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
203,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}"
204,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
205,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
206,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.7579}"
207,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}"
208,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
209,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
210,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
211,"{'neg': 0.329, 'neu': 0.137, 'pos': 0.534, 'compound': 0.128}"
212,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
213,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
214,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
215,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
216,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.1889}"
217,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
218,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}"
219,"{'neg': 0.438, 'neu': 0.562, 'pos': 0.0, 'compound': -0.5994}"
220,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6705}"
221,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
222,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
223,"{'neg': 0.433, 'neu': 0.567, 'pos': 0.0, 'compound': -0.7269}"
224,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
225,"{'neg': 0.34, 'neu': 0.486, 'pos': 0.173, 'compound': -0.4118}"
226,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.6705}"
227,"{'neg': 0.554, 'neu': 0.269, 'pos': 0.177, 'compound': -0.7906}"
228,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}"
229,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
230,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.6486}"
231,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.6901}"
232,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
233,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.5574}"
234,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2263}"
235,"{'neg': 0.23, 'neu': 0.317, 'pos': 0.452, 'compound': 0.5859}"
236,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}"
237,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
238,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
239,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.431}"
240,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.4173}"
241,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3818}"
242,"{'neg': 0.129, 'neu': 0.68, 'pos': 0.19, 'compound': 0.2263}"
243,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
244,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
245,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8957}"
246,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
247,"{'neg': 0.147, 'neu': 0.513, 'pos': 0.34, 'compound': 0.4588}"
248,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.5719}"
249,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
250,"{'neg': 0.19, 'neu': 0.431, 'pos': 0.379, 'compound': 0.296}"
251,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
252,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}"
253,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}"
254,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
255,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.8689}"
256,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
257,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}"
258,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
259,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}"
260,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
261,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
262,"{'neg': 0.286, 'neu': 0.51, 'pos': 0.204, 'compound': -0.2023}"
263,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
264,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.4804}"
265,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
266,"{'neg': 0.34, 'neu': 0.486, 'pos': 0.173, 'compound': -0.4118}"
267,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
268,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}"
269,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
270,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}"
271,"{'neg': 0.216, 'neu': 0.421, 'pos': 0.363, 'compound': 0.4215}"
272,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
273,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
274,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
275,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
276,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
277,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
278,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.5574}"
279,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}"
280,"{'neg': 0.404, 'neu': 0.596, 'pos': 0.0, 'compound': -0.7269}"
281,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}"
282,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
283,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
284,"{'neg': 0.254, 'neu': 0.635, 'pos': 0.111, 'compound': -0.4215}"
285,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.5574}"
286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
287,"{'neg': 0.148, 'neu': 0.667, 'pos': 0.185, 'compound': 0.128}"
288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
289,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5574}"
290,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.0258}"
291,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}"
292,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.5574}"
293,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
294,"{'neg': 0.567, 'neu': 0.433, 'pos': 0.0, 'compound': -0.8957}"
295,"{'neg': 0.34, 'neu': 0.486, 'pos': 0.173, 'compound': -0.4118}"
296,"{'neg': 0.185, 'neu': 0.613, 'pos': 0.202, 'compound': 0.049}"
297,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.5574}"
298,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
299,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
300,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
301,"{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.4588}"
302,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
303,"{'neg': 0.187, 'neu': 0.495, 'pos': 0.319, 'compound': 0.34}"
304,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
305,"{'neg': 0.163, 'neu': 0.562, 'pos': 0.275, 'compound': 0.2023}"
306,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
